state,country,shape,latitude,longitude 
me,us,unknown,43.9716667,-70.6097222
il,us,triangle,41.5066667,-90.515
in,us,circle,39.7683333,-86.1580556
mi,us,light,42.2825,-83.1752778
sk,ca,unknown,53.2,-105.75
oh,us,triangle,40.1075,-83.2675
,,fireball,18.456389,-66.071111
va,us,triangle,38.0033333,-79.1561111
il,us,triangle,39.8016667,-89.6436111
wa,us,fireball,45.8208333,-120.8205556
wy,us,light,43.2319444,-105.2597222
in,us,triangle,41.215,-86.7758333
wy,us,circle,41.3113889,-105.5905556
fl,us,fireball,28.0777778,-82.7638889
or,us,light,44.3816667,-123.5952778
mi,us,sphere,42.7844444,-83.2397222
co,us,triangle,39.7391667,-104.9841667
nh,us,light,42.9813889,-70.9483333
ca,us,triangle,36.6111111,-121.8505556
or,us,sphere,42.3266667,-122.8744444
me,us,circle,45.6572222,-68.7102778
,,fireball,24.466667,54.366667
vt,us,sphere,42.8683333,-72.8719444
id,us,light,47.6777778,-116.7794444
ny,us,fireball,43.0202778,-78.8805556
in,us,light,39.7683333,-86.1580556
ab,ca,changing,53.55,-113.5
mi,us,light,42.3180556,-84.0205556
nd,us,circle,47.9252778,-97.0325
ca,us,circle,37.3477778,-120.6080556
on,ca,light,45.35,-72.516667
ca,us,sphere,37.9872222,-122.5877778
fl,,flash,27.985408,-81.76503
oh,us,light,39.1619444,-84.4569444
nh,us,circle,44.4686111,-71.1855556
sc,,light,33.827395,-78.642792
on,,triangle,44.761373,-75.738901
nh,us,light,44.0536111,-71.1288889
sc,us,light,33.5927778,-79.0088889
sc,us,light,33.8158333,-78.6802778
nj,us,light,39.6697222,-74.2322222
nh,us,light,43.3369444,-71.5658333
nh,us,triangle,43.3369444,-71.5658333
sc,us,unknown,33.6888889,-78.8869444
tn,us,formation,35.075,-85.0622222
ny,us,light,40.7655556,-73.0155556
sc,us,fireball,33.8158333,-78.6802778
sc,us,light,33.8158333,-78.6802778
nc,us,formation,33.9163889,-78.1613889
nj,,fireball,39.819722,-75.122778
sd,us,light,44.3633333,-98.2138889
ca,us,light,33.7591667,-118.0058333
on,ca,formation,45.416667,-75.7
mi,us,other,42.7325,-84.5555556
ca,us,disk,33.9022222,-118.0808333
ky,us,disk,37.1894444,-84.1177778
ok,us,light,35.2325,-97.2122222
ny,us,triangle,42.3961111,-75.9575
ny,us,unknown,40.8152778,-73.1127778
nj,,cigar,40.849184,-74.061799
tn,us,oval,35.6144444,-88.8138889
ar,us,sphere,34.7463889,-92.2894444
la,us,fireball,31.4966667,-92.8591667
ny,us,fireball,42.6525,-73.7566667
ky,,triangle,36.925331,-84.949636
pa,us,unknown,39.8308333,-77.2313889
on,ca,triangle,43.15,-79.5
il,,egg,38.317271,-88.90312
ny,us,unknown,42.7188889,-77.6766667
de,us,teardrop,39.1580556,-75.5247222
sd,us,sphere,43.55,-96.7
mo,us,,39.7402778,-94.2408333
or,us,,45.3575,-122.6055556
on,ca,light,43.316667,-79.8
,,egg,51.428867,-1.85494
va,us,cone,39.1855556,-78.1636111
il,us,disk,42.2830556,-87.9530556
,gb,light,51.514125,-0.093689
az,us,cylinder,33.4483333,-112.0733333
ny,us,triangle,43.8486111,-73.4238889
ca,us,disk,37.6305556,-122.41
wv,us,light,39.9202778,-80.7433333
tx,us,cylinder,27.8002778,-97.3961111
sa,ca,other,52.133333,-106.666667
ms,us,oval,30.2866667,-89.3761111
ky,us,light,37.8805556,-84.5730556
ky,us,triangle,37.8805556,-84.5730556
ca,us,unknown,32.7947222,-116.9616667
qc,ca,circle,45.483333,-75.65
nv,us,sphere,37.5969444,-115.2233333
or,us,cigar,45.5236111,-122.675
co,us,changing,39.705,-104.9330556
mn,us,circle,44.3236111,-93.9577778
mt,us,circle,47.0625,-109.4275
,gb,light,51.266667,-1.083333
bc,ca,triangle,49.25,-123.133333
on,ca,unknown,43.666667,-79.416667
mt,us,circle,46.4355556,-109.8336111
la,us,cigar,32.525,-93.75
,,oval,43.916231,-123.964
wa,us,other,47.5302778,-122.0313889
tx,us,light,32.4013889,-98.8172222
ia,us,triangle,42.0347222,-93.6197222
wa,us,,45.6388889,-122.6602778
ca,us,diamond,34.1066667,-117.8058333
fl,us,light,26.7052778,-80.0366667
ca,us,unknown,36.0041667,-120.1280556
ca,us,changing,36.3302778,-119.2911111
or,us,sphere,45.5236111,-122.675
or,us,light,45.5236111,-122.675
or,us,circle,45.4208333,-122.6694444
or,us,sphere,45.5236111,-122.675
mi,us,circle,42.44,-85.6488889
pa,us,sphere,41.8438889,-79.1452778
ga,us,circle,33.7513889,-84.7477778
in,us,light,41.6105556,-87.0641667
co,us,sphere,39.6402778,-106.3736111
on,,cigar,43.837208,-79.508276
nc,us,unknown,35.5363889,-82.6930556
ia,us,triangle,41.6005556,-93.6088889
tx,us,triangle,35.6913889,-100.6377778
ny,us,disk,40.6997222,-73.8316667
oh,us,unknown,40.0580556,-82.4013889
az,us,light,33.3702778,-112.5830556
ia,us,unknown,42.0347222,-93.6197222
nh,,sphere,43.132026,-71.549238
bc,ca,unknown,48.983333,-123.816667
tx,us,light,32.5630556,-97.1413889
wa,us,circle,45.6388889,-122.6602778
ca,us,other,39.7597222,-121.6208333
ca,us,disk,34.1388889,-118.2130556
,,other,38.595678,-78.208056
ny,us,changing,40.7141667,-74.0063889
ca,us,cylinder,34.0194444,-118.4902778
,,other,41.00527,28.97696
il,us,triangle,41.6572222,-87.68
mi,us,unknown,42.4858333,-83.1052778
pa,us,circle,41.0413889,-79.5033333
,,chevron,42.262593,-71.802293
ny,us,other,42.7283333,-73.6922222
,,light,36.648889,51.496111
ny,us,unknown,40.7297222,-73.2108333
ns,ca,unknown,45.366667,-63.3
sc,us,cigar,34.8525,-82.3941667
tx,us,formation,31.7586111,-106.4863889
ca,us,oval,33.2558333,-116.3741667
mi,us,cigar,42.1213889,-84.345
az,us,other,33.4355556,-112.3488889
ca,us,light,33.6408333,-117.6022222
wa,us,light,46.6022222,-120.5047222
bc,ca,circle,49.266667,-122.783333
ia,us,triangle,42.475,-95.7852778
wy,us,formation,41.2683333,-110.9625
,de,light,50,8.271111
al,us,fireball,30.6941667,-88.0430556
ab,ca,circle,53.55,-113.5
az,us,flash,32.2527778,-109.8313889
,gb,light,53.8,-2.233333
il,us,sphere,41.85,-87.65
nj,us,triangle,40.5061111,-74.6205556
ca,us,disk,33.4669444,-117.6972222
wi,us,triangle,43.9561111,-89.8180556
oh,us,triangle,39.0875,-81.9227778
tx,,unknown,32.597938,-96.450343
in,us,fireball,39.6355556,-84.9311111
ca,us,teardrop,34.2133333,-118.5711111
ks,us,unknown,39.0416667,-94.72
tn,,cigar,36.003916,-86.806797
mo,us,triangle,38.2205556,-90.3958333
co,us,disk,39.8680556,-104.9713889
ny,us,,40.7141667,-74.0063889
fl,us,fireball,30.3319444,-81.6558333
ca,us,sphere,34.1722222,-118.3780556
md,us,formation,39.6,-75.9416667
ct,us,light,41.4138889,-73.3038889
ny,us,circle,40.9572222,-72.9080556
mi,us,circle,42.4805556,-83.4755556
nh,,light,44.728891,-71.278727
ca,us,other,34.2483333,-117.1883333
co,us,unknown,38.2544444,-104.6086111
nj,,sphere,39.819722,-75.122778
in,us,cylinder,39.6136111,-86.1066667
tx,us,oval,31.1238889,-97.9027778
ca,us,sphere,33.4669444,-117.6972222
,,fireball,53.63004,-1.640632
ca,us,sphere,37.3541667,-121.9541667
,gb,unknown,54.572778,-1.162778
,gb,light,51.133333,0.283333
ca,us,light,33.7738889,-117.9405556
oh,us,light,41.3983333,-81.8047222
ca,us,disk,37.7058333,-122.4608333
mo,us,unknown,38.7669444,-90.4113889
oh,us,light,39.7966667,-81.3361111
vt,us,other,44.3736111,-72.5502778
ks,us,light,39.1836111,-96.5713889
wv,us,light,39.5522222,-79.7980556
ny,us,light,40.7141667,-74.0063889
wv,us,unknown,38.3497222,-81.6327778
ca,us,cone,34.1425,-118.2541667
ca,us,other,33.1580556,-117.3497222
ma,us,,42.5583333,-71.2694444
ca,us,sphere,38.2325,-122.6355556
nj,us,triangle,40.2169444,-74.7433333
ma,us,cylinder,42.1013889,-72.5902778
wa,us,oval,48.0616667,-117.6316667
or,us,unknown,45.5236111,-122.675
me,us,oval,43.5008333,-70.4433333
in,,sphere,41.611143,-86.722719
id,us,sphere,47.3144444,-116.5616667
ca,,diamond,34.182578,-118.439676
,,disk,19.432608,-99.133208
on,ca,oval,45.416667,-75.7
ca,us,disk,34.2694444,-118.7805556
hi,us,other,20.785,-156.4655556
az,us,sphere,34.4838889,-114.3216667
ca,us,light,38.3566667,-121.9866667
va,us,light,36.8527778,-75.9783333
az,us,flash,34.4838889,-114.3216667
ar,us,fireball,36.2297222,-93.1075
or,us,unknown,45.2102778,-123.1975
ca,us,oval,37.9358333,-122.3466667
tx,us,triangle,32.5005556,-94.7402778
in,us,light,39.7683333,-86.1580556
pa,us,other,41.0272222,-78.4394444
nc,us,unknown,34.2561111,-78.045
ca,us,light,33.7358333,-118.2913889
in,,unknown,41.611143,-86.722719
ca,us,other,39.0202778,-120.8169444
co,us,light,40.3977778,-105.0744444
nc,us,flash,35.7325,-78.8505556
ny,us,light,42.0986111,-75.9183333
mo,us,light,39.3869444,-94.5808333
mi,us,triangle,42.2411111,-83.6130556
on,ca,circle,46.65,-80.94
sc,us,light,32.7763889,-79.9311111
ca,us,circle,33.8302778,-116.5444444
ia,us,fireball,41.5236111,-90.5775
,,light,-27.927513,153.194305
nc,us,unknown,35.9230556,-78.4577778
on,ca,fireball,43.9,-78.866667
,de,cylinder,52.133333,11.65
ga,us,cylinder,33.7488889,-84.3880556
il,us,rectangle,41.85,-87.65
ks,us,cone,38.8108333,-94.9269444
ca,us,triangle,32.7947222,-116.9616667
il,us,sphere,42.0952778,-87.9375
ca,us,light,37.775,-122.4183333
ca,us,unknown,38.5816667,-121.4933333
pa,us,circle,40.6788889,-79.1877778
ky,us,triangle,37.7477778,-84.2947222
nc,us,sphere,34.2255556,-77.945
ny,us,sphere,42.1577778,-78.7152778
ga,us,disk,32.63,-83.6897222
mi,us,disk,42.7008333,-82.9591667
wv,us,light,39.2666667,-81.5616667
nb,ca,fireball,45.95,-66.633333
ma,us,light,42.4708333,-70.9180556
ga,us,fireball,33.8388889,-83.9008333
il,us,circle,42.1538889,-88.1361111
or,us,circle,45.5236111,-122.675
mi,us,fireball,42.9633333,-85.6680556
nc,us,other,35.6008333,-82.5541667
ca,us,light,36.8252778,-119.7019444
wy,,unknown,44.460479,-110.828138
,gb,disk,51.25,-1.916667
ga,us,circle,32.8405556,-83.6325
nh,,disk,42.981477,-70.947834
on,ca,disk,45.583333,-72
fl,us,triangle,29.0188889,-81.9886111
wa,us,,47.6105556,-122.1994444
fl,us,triangle,29.2105556,-81.0230556
wa,us,chevron,47.0380556,-122.8994444
in,us,egg,40.7536111,-86.0688889
az,us,oval,33.3527778,-111.7883333
ca,us,light,33.1191667,-117.0855556
ok,us,disk,36.9030556,-102.9627778
,,light,1.352083,103.819836
ct,us,sphere,41.7636111,-72.6855556
nj,us,chevron,40.9252778,-74.2769444
ny,,changing,40.789142,-73.13496
ok,us,triangle,36.0525,-95.7905556
tx,us,,29.7630556,-95.3630556
wa,us,light,47.7625,-122.2041667
,,triangle,10.542484,-83.502355
tx,us,circle,32.2344444,-97.755
tx,us,disk,27.8002778,-97.3961111
tx,us,sphere,32.7355556,-97.1077778
pa,us,light,39.9522222,-75.1641667
az,,light,34.46735,-114.37574
on,ca,cigar,42.983333,-79.25
ny,us,circle,41.7208333,-73.9605556
ma,us,other,42.0833333,-71.0188889
mb,ca,triangle,62.766667,-137.383333
ab,ca,triangle,51.083333,-114.083333
pa,us,sphere,40.5594444,-79.9588889
oh,us,oval,39.0875,-81.9227778
oh,us,oval,39.0875,-81.9227778
fl,us,disk,25.7738889,-80.1938889
,,light,21.161908,-86.851528
bc,ca,,49.25,-123.133333
ca,us,cigar,37.8772222,-122.1786111
nv,us,formation,36.2083333,-115.9830556
az,us,unknown,33.5091667,-111.8983333
fl,us,unknown,26.1219444,-80.1436111
tn,us,disk,36.1894444,-82.9586111
,,triangle,37.089072,-8.24788
pa,us,light,39.9116667,-75.2775
pa,us,triangle,40.155,-74.8291667
fl,us,sphere,26.7052778,-80.0366667
,gb,circle,52.966667,-1.166667
or,us,cigar,44.775,-117.8333333
pa,us,other,40.2091667,-75.4533333
mo,us,cylinder,38.6272222,-90.1977778
wa,us,sphere,47.6588889,-117.425
nc,us,other,36.4269444,-77.5958333
il,us,triangle,39.8769444,-90.3733333
ia,us,other,42.0083333,-91.6438889
de,us,other,39.6836111,-75.75
nm,us,disk,32.3122222,-106.7777778
sc,us,circle,34.7369444,-82.2544444
co,us,teardrop,38.8338889,-104.8208333
il,us,diamond,42.4286111,-87.9238889
tx,us,triangle,26.1902778,-97.6958333
ut,,oval,39.70939,-113.103304
mb,ca,circle,49.883333,-97.166667
mn,us,teardrop,45.2333333,-93.2911111
mb,ca,other,53.816667,-101.233333
fl,us,circle,25.9808333,-80.1486111
wa,,formation,47.3809,-122.636048
ca,us,light,38.1302778,-121.2713889
ny,us,light,41.42,-73.955
nj,us,triangle,39.4019444,-75.0397222
ca,us,sphere,37.6391667,-120.9958333
fl,,cylinder,26.993836,-82.096403
fl,us,light,27.7705556,-82.6794444
,,chevron,-41.209165,174.908056
nc,us,triangle,36.0672222,-81.2538889
mn,us,light,44.98,-93.2636111
ca,us,unknown,38.6786111,-121.2247222
nm,us,light,36.9336111,-106.9983333
,gb,circle,52.5,-2.083333
nj,us,circle,40.7408333,-74.3841667
az,us,light,33.4147222,-111.9086111
ga,us,oval,34.2366667,-84.4908333
ky,us,triangle,37.3480556,-82.9552778
az,us,unknown,32.2216667,-110.9258333
ny,us,rectangle,40.7141667,-74.0063889
ma,us,light,42.2958333,-71.7133333
tx,us,oval,30.2669444,-97.7427778
tx,us,triangle,33.425,-94.0475
tn,us,triangle,35.8944444,-85.7111111
fl,us,oval,29.3872222,-82.4469444
ca,,sphere,33.833626,-117.913272
ny,us,cigar,40.7266667,-73.6347222
fl,,other,30.093395,-81.718981
az,us,egg,33.5805556,-112.2366667
ca,us,oval,34.0983333,-118.3258333
az,us,disk,33.4147222,-111.9086111
nj,us,light,40.7280556,-74.0780556
ca,us,other,38.3,-120.6827778
fl,us,sphere,27.3016667,-82.5516667
ca,us,unknown,37.6391667,-120.9958333
,gb,fireball,52.966667,-1.3
ca,us,triangle,34.0775,-117.6888889
nb,ca,sphere,47.783333,-59.233333
ca,us,triangle,34.0975,-117.6475
mo,us,circle,38.6272222,-90.1977778
mo,us,light,38.7838889,-90.4811111
fl,us,light,29.8944444,-81.3147222
il,,fireball,38.861159,-90.097607
wa,us,light,47.6397222,-122.8272222
wa,us,other,47.3075,-122.2272222
tn,us,light,36.2522222,-85.9516667
mo,us,light,38.7891667,-90.3225
ca,us,flash,40.8666667,-124.0816667
ar,us,light,35.5913889,-92.4602778
mi,us,circle,42.9125,-82.4869444
tn,us,disk,35.7572222,-86.5313889
nb,ca,cylinder,47.033333,-65.183333
il,us,circle,41.7408333,-87.8602778
il,us,rectangle,41.85,-87.65
id,us,flash,42.5630556,-114.46
md,us,cigar,39.3836111,-76.4325
wa,,changing,45.6249,-122.0213
wa,,sphere,45.6249,-122.0213
wa,,sphere,45.6249,-122.0213
wa,us,fireball,47.6105556,-122.1994444
ia,us,circle,42.0083333,-91.6438889
ct,us,fireball,41.7197222,-72.8325
ca,us,fireball,38.4088889,-121.3705556
pa,us,light,40.1302778,-75.5152778
mt,us,fireball,45.7833333,-108.5
mn,us,circle,44.7319444,-93.2175
mt,us,triangle,45.2847222,-111.3675
sk,,,50.573602,-105.333714
nc,us,circle,35.6708333,-80.4744444
va,us,fireball,38.9886111,-78.3588889
ny,us,circle,43.2122222,-77.4302778
pa,,sphere,40.684963,-80.107138
wa,us,cone,47.0380556,-122.8994444
va,us,triangle,38.9208333,-77.5041667
in,us,fireball,38.2855556,-85.8241667
mt,us,formation,45.6797222,-111.0377778
pa,us,light,40.6366667,-80.2402778
ia,,light,42.617448,-91.905604
mt,us,formation,45.6797222,-111.0377778
tn,us,rectangle,35.5641667,-89.6463889
wa,us,sphere,47.4066667,-122.0375
mb,ca,light,45.1,-64.933333
sc,us,changing,34.3075,-80.9605556
fl,us,oval,28.0338889,-82.6652778
fl,us,sphere,30.3,-87.4275
il,us,oval,41.5733333,-87.7844444
oh,,fireball,40.272292,-81.605954
ca,us,light,36.7477778,-119.7713889
ok,us,sphere,35.4675,-97.5161111
ks,us,sphere,37.6922222,-97.3372222
ks,us,sphere,37.6922222,-97.3372222
fl,us,circle,25.4683333,-80.4777778
oh,us,cylinder,41.4994444,-81.6955556
in,us,other,39.7683333,-86.1580556
or,us,light,45.5236111,-122.675
mn,us,light,44.8041667,-93.1666667
mi,us,unknown,42.3241667,-83.4002778
pa,us,oval,39.8494444,-75.3561111
or,us,triangle,45.3575,-122.6055556
pa,us,cigar,41.2411111,-77.0013889
ny,us,disk,41.9536111,-73.5111111
ma,us,disk,42.4386111,-73.1258333
il,us,oval,40.1483333,-89.3647222
ca,us,light,37.4419444,-122.1419444
in,us,other,39.9647222,-86.7144444
va,us,cylinder,38.2544444,-76.9638889
oh,us,rectangle,40.9008333,-80.8569444
nm,us,,36.9033333,-104.4386111
tx,us,triangle,35.2219444,-101.8308333
,,fireball,29.31166,47.481766
wv,us,triangle,38.9938889,-80.2322222
tx,us,,32.9125,-96.6386111
fl,us,,28.5380556,-81.3794444
nc,us,light,36.0725,-79.7922222
tx,,other,31.968599,-99.901813
in,us,light,37.9747222,-87.5558333
wi,us,light,44.7322222,-92.4872222
mt,us,unknown,45.7761111,-111.1761111
tx,us,triangle,30.2669444,-97.7427778
sc,us,cylinder,33.475,-80.4866667
ky,us,unknown,38.2541667,-85.7594444
va,us,sphere,38.9686111,-77.3413889
wi,us,light,43.4597222,-89.8683333
on,ca,circle,43.666667,-79.416667
ms,us,disk,34.2575,-88.7033333
wy,us,egg,44.3577778,-104.81
ri,us,egg,41.8238889,-71.4133333
wi,us,light,44.5191667,-88.0197222
de,us,light,38.69,-75.3858333
on,ca,circle,43.666667,-79.416667
,gb,sphere,55.916667,-2.783333
fl,us,light,26.9338889,-80.0944444
ma,us,circle,42.3583333,-71.0602778
il,us,disk,41.8088889,-88.0111111
fl,,triangle,29.651634,-82.324826
mo,us,circle,38.5969444,-90.5091667
ny,us,teardrop,43.1433333,-77.1894444
mt,us,,46.0038889,-112.5338889
mt,us,formation,46.0038889,-112.5338889
mt,us,formation,46.0038889,-112.5338889
nc,us,light,35.9991667,-81.5641667
wv,us,light,38.1361111,-81.0997222
wv,us,unknown,38.1361111,-81.0997222
mi,,light,42.291707,-85.587229
or,us,light,44.9430556,-123.0338889
,gb,fireball,51.45,-2.583333
ne,us,formation,41.2586111,-95.9375
nm,us,oval,33.2569444,-103.3172222
ca,us,circle,34.0522222,-118.2427778
az,us,cigar,33.4222222,-111.8219444
ky,us,oval,37.8091667,-85.4669444
,,cigar,51.64102,4.86169
nc,us,oval,35.5961111,-78.1244444
md,us,diamond,39.2902778,-76.6125
az,us,light,33.6619444,-112.3405556
ca,,circle,38.612965,-122.769434
wi,us,light,43.6955556,-89.1275
tx,us,changing,29.4238889,-98.4933333
ca,us,unknown,34.9530556,-120.4347222
wi,us,unknown,43.8844444,-91.235
ny,us,light,42.8863889,-78.8786111
ab,ca,light,52.266667,-113.8
on,ca,other,43.666667,-79.416667
oh,us,light,41.5930556,-81.5269444
ny,us,triangle,40.7141667,-74.0063889
oh,us,other,39.6283333,-84.1594444
nm,us,cigar,33.6416667,-105.8766667
or,us,light,44.775,-117.8333333
ma,us,light,42.4791667,-71.1527778
ia,us,triangle,41.5316667,-94.0094444
ca,us,light,33.0369444,-117.2911111
nj,us,sphere,39.4019444,-75.0397222
oh,us,triangle,39.9880556,-81.1766667
wa,,flash,47.60621,-122.332071
,,sphere,53.393238,-3.17628
tx,us,unknown,29.7630556,-95.3630556
fl,us,other,27.3361111,-82.5308333
md,us,fireball,39.1433333,-77.2016667
il,us,light,41.8133333,-87.8180556
,,other,1.352083,103.819836
,gb,cylinder,53.888996,-2.633778
id,,circle,45.121556,-116.326518
ca,us,egg,36.7477778,-119.7713889
oh,us,fireball,41.3252778,-82.4933333
,,chevron,-36.84846,174.763332
ca,us,light,33.8358333,-118.3397222
il,us,changing,41.52,-88.2016667
ca,us,chevron,34.2783333,-119.2922222
ga,us,light,33.4486111,-84.455
ca,us,unknown,34.4208333,-119.6972222
pa,us,sphere,40.6855556,-76.1958333
wv,us,unknown,39.4561111,-77.9641667
in,us,light,41.5933333,-87.3463889
wa,us,light,46.5747222,-122.9069444
,gb,sphere,51.883333,0.9
tx,us,oval,32.1444444,-95.1202778
,,formation,43.318334,-1.981231
ca,us,light,34.1363889,-118.7736111
tn,us,flash,35.0455556,-85.3097222
ca,us,light,37.3541667,-121.9541667
fl,us,unknown,28.8355556,-82.3305556
tx,us,other,27.8336111,-97.0608333
il,us,chevron,42.0188889,-87.8027778
,,unknown,38.534845,-28.629981
tn,us,unknown,36.4033333,-88.5872222
fl,us,changing,28.8038889,-81.7258333
il,us,formation,41.9941667,-88.2922222
ok,us,circle,33.9986111,-96.7194444
ca,us,rectangle,37.3541667,-121.9541667
bc,ca,oval,49.25,-123.133333
az,us,chevron,32.2216667,-110.9258333
ar,us,fireball,35.2155556,-94.2555556
tx,us,unknown,29.7630556,-95.3630556
ok,us,unknown,35.4675,-97.5161111
ks,us,light,39.4561111,-98.1058333
ny,,circle,40.658714,-73.641241
il,us,egg,39.4830556,-88.3727778
az,us,disk,34.2541667,-110.0291667
ca,,circle,33.387886,-118.41631
sd,us,cigar,43.9991667,-96.6486111
sd,us,oval,43.9991667,-96.6486111
in,us,light,38.3552778,-87.5675
ar,us,cylinder,34.5644444,-92.5866667
oh,us,circle,39.8208333,-84.0194444
,gb,disk,52.4,-0.716667
ma,us,fireball,42.0333333,-70.9597222
az,us,light,34.54,-112.4677778
fl,us,circle,27.3016667,-82.5516667
or,us,light,44.0266667,-116.9619444
ny,us,fireball,43.3005556,-73.5863889
wi,,changing,43.22085,-88.343362
ny,us,fireball,41.1669444,-74.0436111
in,us,triangle,39.1652778,-86.5263889
il,us,fireball,42.0663889,-87.9372222
nm,us,light,35.0844444,-106.6505556
id,us,light,43.6136111,-116.2025
mo,us,circle,38.4327778,-90.3775
ga,us,triangle,34.0658333,-84.6769444
wv,us,triangle,38.4202778,-81.7908333
ar,us,triangle,35.0705556,-91.8794444
co,us,light,39.9205556,-105.0861111
wi,us,fireball,43.105,-88.3419444
dc,,other,38.907231,-77.036464
ca,us,circle,33.8352778,-117.9136111
ca,us,sphere,32.9627778,-117.035
